source,target,mor
EGFR,SCPEP1,-1.58323143855314
EGFR,QSOX2,1.84153078807548
EGFR,XDH,1.89581209378246
EGFR,IER5,3.67213260178644
EGFR,OARD1,-1.73886702901442
EGFR,KPNA5,-1.46342489388258
EGFR,QRICH2,1.2178424836321
EGFR,ZFYVE26,-1.76479807550434
EGFR,CEP57,-1.85056629632952
EGFR,SLC16A4,-3.14613152240498
EGFR,ENPP5,-2.42433289834441
EGFR,TMEM260,-1.75110421158779
EGFR,PIN4,-0.909588221387686
EGFR,GRHL2,-1.41205081615092
EGFR,LRP8,3.65779892062933
EGFR,KIF16B,-1.36378800972249
EGFR,ABO,0.760367825537734
EGFR,MKRN1,-1.80341360196473
EGFR,FGFBP1,2.86522627103183
EGFR,RTN3,-1.48930459299293
EGFR,TSC1,-1.48399057274139
EGFR,C6orf141,2.37023910496811
EGFR,PBOV1,0.686485145051489
EGFR,TNFRSF10A,4.1929448404324
EGFR,HADHB,-1.64314292938907
EGFR,ARID4A,-2.15927116967603
EGFR,TUBB3,3.24976417820238
EGFR,GNPAT,-1.05555636862295
EGFR,ARID3B,1.48796990141943
EGFR,CDKL3,-0.80876662183836
EGFR,CLN3,-1.42052132606013
EGFR,RAB5B,-1.77231186374514
EGFR,GPRIN1,1.26996362871139
EGFR,MAT2B,-1.19291966681475
EGFR,KDM3B,-1.35865146252981
EGFR,CBR4,-1.60361314894399
EGFR,PBX1,-2.54321881935267
EGFR,TDRD1,-0.926148308274677
EGFR,PAPOLG,-1.11816987192496
EGFR,FBXL4,-1.66371983087662
EGFR,UPP1,3.72870929686619
EGFR,SGSM3,-0.899115203465622
EGFR,TMEM200A,4.06969327465056
EGFR,NIP7,3.00936271664867
EGFR,PIK3IP1,-1.95463117922193
EGFR,CCND1,4.79979292364611
EGFR,ABCA5,-1.81081978135144
EGFR,ERCC5,-1.81357961415637
EGFR,PAIP2B,-1.42612256654818
EGFR,C11orf71,-1.75443237790532
EGFR,PNPLA6,-1.44247768849221
EGFR,HECA,-1.356616048726
EGFR,SELENBP1,-2.89466888840959
EGFR,CCDC86,2.82515173834902
EGFR,STX7,-1.43534919097639
EGFR,CLCF1,2.60738049291498
EGFR,KAT6B,-1.22497172924193
EGFR,EFCAB7,-3.61050293971159
EGFR,CRYZL1,-1.18617423539729
EGFR,GTPBP4,2.5979399303562
EGFR,TNFRSF12A,4.46934054607673
EGFR,ZNF133,-1.11006394920679
EGFR,PPWD1,-1.15571550317739
EGFR,LDAH,-1.20720795433857
EGFR,UBE4B,-1.41088897105845
EGFR,COQ5,-2.35393782179036
EGFR,AFTPH,-1.31382948666571
EGFR,ITPKA,1.17786571152975
EGFR,LYAR,5.08514178510199
EGFR,ECH1,-1.76342002665602
EGFR,SLC35A1,-1.83218930814673
EGFR,C8orf44,-1.48996094533412
EGFR,ITGA2,4.50570867353904
EGFR,MED28,-0.87407614366196
EGFR,MALL,3.13931076382427
EGFR,ACTR6,-0.960893001607884
EGFR,IFT46,-1.09274778370532
EGFR,CDK19,-1.58603171745349
EGFR,TBC1D9,-1.54015242428512
EGFR,HBP1,-2.08649302003637
EGFR,PRSS16,-1.38769542910465
EGFR,FMO5,-1.25366168958306
EGFR,UBXN7,-1.76881611402005
EGFR,PCDHA2,0.796961951736811
EGFR,AMD1,2.59489257786837
EGFR,IFT20,-1.75913582533434
EGFR,SPRED2,1.97406825372329
EGFR,NUPR1,-4.32227199696172
EGFR,NMRK1,-1.60297053272896
EGFR,ZNF362,-1.01181006597835
EGFR,ARPC5L,1.88861979581376
EGFR,UBR2,-0.914040848544756
EGFR,ZBTB5,-1.42520757403092
EGFR,SPRY4,6.42624043924384
EGFR,ERMAP,-1.59623794312872
EGFR,CYP4B1,-1.92005359783734
EGFR,TUT1,1.09915893128366
EGFR,CCDC115,-2.39194813488355
EGFR,TOP1,2.82601632007095
EGFR,GEM,4.90481206782537
